data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
06/10/2021;19:06:10;122;Acidente sem VITIMA;359,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
07/10/2021;00:50:03;2;Acidente sem VITIMA;385,000;BR-101/SC;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
07/10/2021;08:04:04;39;Acidente com VITIMA;413,000;BR-101/SC;Sul;Colisão - Frontal;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0
07/10/2021;11:03:49;86;Acidente com VITIMA;344,000;BR-101/SC;Norte;Capotamento;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0
07/10/2021;11:45:27;92;Acidente com VITIMA;332,000;BR-101/SC;Norte;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0
07/10/2021;15:12:09;113;Acidente com VITIMA;328,000;BR-101/SC;Norte;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
07/10/2021;22:27:57;163;Acidente sem VITIMA;298,000;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
07/10/2021;22:33:01;164;Acidente sem VITIMA;304,000;BR-101/SC;Norte;Tombamento;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
08/10/2021;00:11:40;1;Acidente com VITIMA;262,000;BR-101/SC;Sul;Tombamento;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
08/10/2021;15:53:24;104;Acidente sem VITIMA;404,000;BR-101/SC;Norte;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
08/10/2021;16:36:47;109;Acidente sem VITIMA;334,000;BR-101/SC;Norte;Colisão - Transversal;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0
08/10/2021;18:10:45;116;Acidente sem VITIMA;341,220;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
08/10/2021;19:17:12;123;Acidente com VITIMA;431,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0
08/10/2021;20:50:50;131;Acidente sem VITIMA;336,000;BR-101/SC;Norte;Choque Barreira;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
08/10/2021;21:37:35;137;Acidente sem VITIMA;344,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0
09/10/2021;00:01:11;1;Acidente sem VITIMA;335,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
09/10/2021;02:40:45;12;Acidente sem VITIMA;391,100;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
09/10/2021;03:29:04;16;Acidente sem VITIMA;302,000;BR-101/SC;Norte;;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
09/10/2021;04:02:57;22;Acidente com VITIMA;294,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0
09/10/2021;04:46:11;25;Acidente sem VITIMA;381,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
09/10/2021;04:53:27;27;Acidente sem VITIMA;287,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
09/10/2021;05:09:30;28;Acidente sem VITIMA;290,000;BR-101/SC;Sul;Choque com objeto sobre a pista;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
09/10/2021;08:31:43;52;Acidente sem VITIMA;289,000;BR-101/SC;Sul;Choque - Arvore;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
09/10/2021;11:59:05;73;Acidente sem VITIMA;408,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
09/10/2021;17:12:55;111;Acidente sem VITIMA;314,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
09/10/2021;17:34:23;114;Acidente sem VITIMA;350,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
09/10/2021;18:25:16;118;Acidente sem VITIMA;326,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;10;0;0;0;0
09/10/2021;18:27:24;119;Acidente sem VITIMA;257,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
09/10/2021;22:02:51;141;Acidente com VITIMA;378,000;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10/10/2021;00:57:12;2;Acidente sem VITIMA;428,000;BR-101/SC;Norte;;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
10/10/2021;05:22:06;11;Acidente sem VITIMA;331,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
10/10/2021;05:24:06;12;Acidente sem VITIMA;395,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10/10/2021;08:42:30;22;Acidente com VITIMA;282,000;BR-101/SC;Sul;Choque com objeto sobre a pista;1;0;0;0;0;0;0;0;0;1;2;0;1;0;0
10/10/2021;17:58:31;68;Atropelamento;336,000;BR-101/SC;Sul;Atropelamento - Morador/Trabalhador/Estudante;1;0;0;1;0;0;0;0;0;0;4;0;1;0;0
11/10/2021;01:07:15;2;Acidente sem VITIMA;298,000;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
11/10/2021;02:47:31;9;Acidente sem VITIMA;353,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
11/10/2021;08:40:18;45;Acidente sem VITIMA;390,000;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
11/10/2021;09:16:12;53;Acidente sem VITIMA;331,000;BR-101/SC;Sul;Choque Defensa;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
11/10/2021;13:07:35;79;Acidente com VITIMA;327,000;BR-101/SC;Sul;Colisão - Transversal;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
11/10/2021;14:44:09;88;Acidente sem VITIMA;285,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
11/10/2021;20:55:18;127;Acidente sem VITIMA;293,000;BR-101/SC;Norte;Colisão - Frontal;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
12/10/2021;02:39:56;7;Acidente sem VITIMA;434,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
12/10/2021;04:19:14;9;Acidente sem VITIMA;275,000;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
12/10/2021;05:01:32;11;Acidente com VITIMA;271,000;BR-101/SC;Sul;Tombamento;2;0;0;0;0;0;0;1;0;1;5;0;1;0;0
12/10/2021;09:37:42;26;Acidente sem VITIMA;259,000;BR-101/SC;Norte;Outros;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
12/10/2021;10:52:11;32;Acidente com VITIMA;255,000;BR-101/SC;Norte;;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0
12/10/2021;14:23:51;53;Acidente sem VITIMA;253,000;BR-101/SC;Sul;Outros;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
12/10/2021;14:36:43;57;Acidente sem VITIMA;254,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
12/10/2021;19:27:59;91;Acidente sem VITIMA;358,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0
12/10/2021;21:33:50;101;Acidente sem VITIMA;269,000;BR-101/SC;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
12/10/2021;22:15:25;104;Acidente sem VITIMA;380,000;BR-101/SC;Sul;Saída de pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
13/10/2021;07:41:55;39;Acidente sem VITIMA;290,000;BR-101/SC;Norte;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
13/10/2021;07:51:30;41;Acidente sem VITIMA;331,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
13/10/2021;11:46:58;99;Acidente sem VITIMA;282,000;BR-101/SC;Sul;Colisão - Traseira;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
13/10/2021;18:07:34;173;Acidente sem VITIMA;328,000;BR-101/SC;Ambos;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
13/10/2021;21:44:57;196;Acidente sem VITIMA;307,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
14/10/2021;03:35:49;12;Acidente sem VITIMA;298,000;BR-101/SC;Sul;Colisão - Traseira;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0
14/10/2021;07:49:52;62;Acidente com VITIMA;330,000;BR-101/SC;Sul;Colisão - Transversal;3;0;0;0;0;0;0;0;0;0;2;0;1;0;0
14/10/2021;13:04:35;113;Acidente sem VITIMA;256,000;BR-101/SC;Norte;Colisão - Traseira;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0
14/10/2021;21:10:13;163;Acidente sem VITIMA;394,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15/10/2021;03:10:47;5;Acidente sem VITIMA;451,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
15/10/2021;04:43:28;10;Acidente com VITIMA FATAL;406,000;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
15/10/2021;14:19:51;94;Acidente sem VITIMA;332,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
15/10/2021;21:04:50;137;Acidente sem VITIMA;264,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
16/10/2021;03:56:02;13;Acidente sem VITIMA;347,000;BR-101/SC;Norte;Choque com objeto sobre a pista;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
16/10/2021;05:05:58;17;Acidente sem VITIMA;309,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
16/10/2021;05:22:32;20;Acidente com VITIMA;339,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;2;0;0;0
16/10/2021;05:29:43;21;Acidente sem VITIMA;404,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
16/10/2021;08:59:50;42;Acidente com VITIMA;336,000;BR-101/SC;Norte;Queda de moto;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
16/10/2021;09:29:21;47;Acidente sem VITIMA;288,000;BR-101/SC;Sul;Tombamento;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
16/10/2021;09:52:20;48;Acidente sem VITIMA;261,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0
16/10/2021;10:56:06;52;Acidente sem VITIMA;362,000;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16/10/2021;12:34:55;58;Acidente sem VITIMA;343,000;BR-101/SC;Norte;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
16/10/2021;19:30:11;83;Acidente sem VITIMA;367,800;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
16/10/2021;19:49:33;84;Acidente sem VITIMA;310,000;BR-101/SC;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
16/10/2021;21:11:14;89;Acidente sem VITIMA;257,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
16/10/2021;21:24:28;92;Acidente com VITIMA FATAL;418,000;BR-101/SC;Sul;Colisão - Frontal;1;0;0;1;0;0;0;0;0;0;2;0;0;0;1
16/10/2021;21:50:47;95;Acidente sem VITIMA;317,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
16/10/2021;23:16:10;97;Acidente com VITIMA;327,000;BR-101/SC;Norte;Capotamento;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0
16/10/2021;23:28:40;100;Acidente sem VITIMA;352,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
17/10/2021;00:08:51;1;Acidente sem VITIMA;330,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
17/10/2021;07:32:12;20;Acidente sem VITIMA;438,000;BR-101/SC;Norte;Choque Defensa;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
17/10/2021;07:37:18;21;Acidente sem VITIMA;450,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
17/10/2021;17:10:48;75;Acidente sem VITIMA;435,000;BR-101/SC;Sul;Choque com veículo no acostamento;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
17/10/2021;18:44:24;88;Acidente sem VITIMA;332,000;BR-101/SC;Norte;Choque Barreira;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
17/10/2021;23:39:05;105;Acidente sem VITIMA;308,000;BR-101/SC;Sul;Choque Barreira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
18/10/2021;14:34:26;62;Acidente sem VITIMA;336,000;BR-101/SC;Sul;Colisão - Frontal;1;0;0;1;0;0;0;0;0;0;3;0;0;0;0
19/10/2021;08:39:18;67;Acidente sem VITIMA;372,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/10/2021;14:30:11;126;Acidente com VITIMA;370,000;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
19/10/2021;17:53:23;146;Acidente com VITIMA;307,000;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
19/10/2021;18:21:26;149;Acidente sem VITIMA;339,000;BR-101/SC;Ambos;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;4;0;0;0;0
19/10/2021;20:41:25;154;Acidente com VITIMA;256,000;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
20/10/2021;09:34:48;63;Acidente com VITIMA;282,000;BR-101/SC;Sul;Tombamento;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
20/10/2021;13:31:09;101;Acidente sem VITIMA;331,000;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
20/10/2021;15:53:00;117;Acidente sem VITIMA;404,000;BR-101/SC;Norte;Colisão - Transversal;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
20/10/2021;22:46:47;155;Acidente sem VITIMA;393,700;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
21/10/2021;00:37:19;4;Acidente com VITIMA;280,000;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
21/10/2021;00:41:32;5;Acidente com VITIMA;319,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
21/10/2021;12:55:43;85;Acidente com VITIMA;282,000;BR-101/SC;Sul;Colisão - Frontal;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
21/10/2021;17:51:51;125;Acidente sem VITIMA;311,000;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
21/10/2021;21:59:20;153;Acidente sem VITIMA;264,000;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
22/10/2021;07:29:19;34;Acidente sem VITIMA;298,000;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0
22/10/2021;07:46:31;37;Acidente sem VITIMA;330,000;BR-101/SC;Sul;Colisão - Traseira;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
22/10/2021;07:51:10;38;Acidente com VITIMA;329,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0
22/10/2021;08:09:59;42;Acidente sem VITIMA;328,000;BR-101/SC;Sul;Colisão - Lateral;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
22/10/2021;09:15:52;55;Acidente com VITIMA;330,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0
22/10/2021;09:27:19;58;Acidente sem VITIMA;284,000;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
22/10/2021;14:20:51;96;Acidente sem VITIMA;273,600;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
22/10/2021;20:05:41;141;Acidente com VITIMA;437,700;BR-101/SC;Sul;Colisão - Frontal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
22/10/2021;22:15:00;154;Acidente com VITIMA;414,700;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
23/10/2021;01:43:42;7;Acidente sem VITIMA;248,000;BR-101/SC;Norte;Choque Defensa;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
23/10/2021;02:48:56;8;Acidente sem VITIMA;397,100;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
23/10/2021;03:13:46;9;Acidente sem VITIMA;384,000;BR-101/SC;Sul;Saída de pista;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
23/10/2021;05:26:03;15;Acidente com VITIMA;381,000;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0
23/10/2021;06:42:16;22;Acidente sem VITIMA;331,000;BR-101/SC;Sul;Colisão - Transversal;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
23/10/2021;07:07:10;26;Acidente com VITIMA;283,000;BR-101/SC;Sul;Choque - Caixa de Captação/Fibra;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
23/10/2021;13:00:22;78;Acidente sem VITIMA;273,000;BR-101/SC;Norte;Choque Defensa;1;0;0;0;0;0;0;1;0;0;3;0;0;0;0
23/10/2021;15:04:40;91;Acidente sem VITIMA;371,000;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
23/10/2021;16:35:11;102;Acidente com VITIMA;311,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
23/10/2021;19:59:26;118;Acidente sem VITIMA;334,000;BR-101/SC;Norte;Outros;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
23/10/2021;21:07:59;123;Acidente sem VITIMA;355,000;BR-101/SC;Norte;Choque com objeto sobre a pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
23/10/2021;21:22:29;126;Acidente sem VITIMA;264,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
23/10/2021;23:01:53;130;Acidente sem VITIMA;269,000;BR-101/SC;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
23/10/2021;23:08:29;131;Acidente sem VITIMA;315,000;BR-101/SC;Norte;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
24/10/2021;01:48:07;1;Acidente sem VITIMA;328,000;BR-101/SC;Norte;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
24/10/2021;03:16:35;4;Acidente sem VITIMA;375,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
24/10/2021;04:33:36;7;Acidente sem VITIMA;344,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
24/10/2021;11:36:55;48;Acidente com VITIMA;257,000;BR-101/SC;Sul;Choque Defensa;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
24/10/2021;15:59:01;84;Acidente com VITIMA;334,000;BR-101/SC;Ambos;Colisão - Frontal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
24/10/2021;18:05:13;102;Atropelamento;338,000;BR-101/SC;Sul;Atropelamento - Usuário;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
24/10/2021;19:39:50;116;Acidente sem VITIMA;344,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0
25/10/2021;00:38:10;4;Acidente sem VITIMA;464,000;BR-101/SC;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
25/10/2021;06:48:37;26;Acidente com VITIMA;331,000;BR-101/SC;Ambos;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
25/10/2021;08:02:53;51;Acidente com VITIMA;368,000;BR-101/SC;Sul;Tombamento;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
25/10/2021;12:32:05;83;Acidente com VITIMA;338,000;BR-101/SC;Sul;Tombamento;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
25/10/2021;16:41:53;123;Acidente sem VITIMA;441,000;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
26/10/2021;03:56:04;7;Acidente com VITIMA;462,000;BR-101/SC;Norte;Choque Barreira;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0
26/10/2021;08:12:46;41;Acidente com VITIMA;340,000;BR-101/SC;Norte;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0
26/10/2021;09:54:04;67;Acidente com VITIMA;336,000;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;2;2;0;1;0;0
26/10/2021;12:29:49;88;Acidente sem VITIMA;341,000;BR-101/SC;Sul;Choque com objeto sobre a pista;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
26/10/2021;13:38:29;96;Acidente sem VITIMA;412,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
26/10/2021;13:47:49;97;Acidente sem VITIMA;375,000;BR-101/SC;Norte;Tombamento;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
26/10/2021;20:56:42;141;Acidente sem VITIMA;440,000;BR-101/SC;Sul;Colisão - Transversal;1;0;0;0;0;0;0;0;0;2;3;0;0;0;0
26/10/2021;23:21:57;153;Acidente sem VITIMA;317,600;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
27/10/2021;09:52:39;77;Acidente sem VITIMA;344,000;BR-101/SC;Norte;Choque Barreira;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
27/10/2021;14:40:17;122;Acidente sem VITIMA;421,000;BR-101/SC;Sul;Colisão - Transversal;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
27/10/2021;21:11:29;156;Acidente sem VITIMA;333,000;BR-101/SC;Norte;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;5;0;0;0;0
28/10/2021;11:28:05;78;Acidente com VITIMA;360,000;BR-101/SC;Norte;Choque Defensa;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
28/10/2021;19:17:32;128;Acidente sem VITIMA;275,000;BR-101/SC;Norte;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
28/10/2021;19:27:45;131;Acidente com VITIMA;289,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;2;1;0;0;0
29/10/2021;07:21:55;38;Acidente com VITIMA;455,000;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
29/10/2021;09:34:06;53;Acidente sem VITIMA;332,000;BR-101/SC;Norte;Colisão - Transversal;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
29/10/2021;09:44:07;55;Acidente sem VITIMA;259,000;BR-101/SC;Sul;Choque Defensa;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
29/10/2021;12:08:16;76;Acidente sem VITIMA;344,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
29/10/2021;12:22:57;77;Acidente com VITIMA;416,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;1;0;0;0;0;0;0;2;2;0;0;0
29/10/2021;12:57:34;80;Acidente sem VITIMA;369,000;BR-101/SC;Sul;Outros;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
29/10/2021;20:19:35;120;Acidente sem VITIMA;369,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
29/10/2021;22:00:35;131;Acidente com VITIMA;344,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
29/10/2021;23:46:44;139;Acidente sem VITIMA;257,000;BR-101/SC;Norte;Choque Talude;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
30/10/2021;07:56:11;40;Acidente sem VITIMA;363,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0
30/10/2021;12:43:48;79;Acidente sem VITIMA;264,000;BR-101/SC;Norte;;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30/10/2021;13:24:17;82;Acidente sem VITIMA;257,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
30/10/2021;14:18:26;91;Acidente sem VITIMA;331,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
30/10/2021;15:53:09;102;Acidente sem VITIMA;272,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
30/10/2021;18:22:35;116;Acidente com VITIMA;442,000;BR-101/SC;Norte;Saída de pista;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
30/10/2021;22:44:31;139;Acidente com VITIMA;364,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0
31/10/2021;03:16:33;13;Acidente com VITIMA;351,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0
31/10/2021;06:44:00;26;Acidente com VITIMA;348,000;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;0;1;4;0;0
